,주차장관리번호,주차장명,주차장구분,주차장유형,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도_x,데이터기준일자,제공기관코드,제공기관명,Unnamed: 33,도로명주소,행정구역
471,108-1-000005,아카데미주차장,공영,노상,71,3,요일제,평일+토요일+공휴일,09:00,18:00,09:00,18:00,09:00,18:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.635193,127.019186,2019-05-21,3080000,서울특별시 강북구,-1.0,서울특별시 강북구 수유로 47,인수동
472,108-1-000003,나눔터길주차장,공영,노상,53,3,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.635193,127.019186,2019-05-21,3080000,서울특별시 강북구,-1.0,서울특별시 강북구 수유로 47,인수동
473,108-1-000003,나눔터길주차장,공영,노상,53,3,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.635193,127.019186,2019-05-21,3080000,서울특별시 강북구,-1.0,서울특별시 강북구 수유로 47,인수동
474,108-1-000003,나눔터길주차장,공영,노상,53,3,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.635193,127.019186,2019-05-21,3080000,서울특별시 강북구,-1.0,서울특별시 강북구 수유로 47,인수동
475,108-1-000003,나눔터길주차장,공영,노상,53,3,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.635193,127.019186,2019-05-21,3080000,서울특별시 강북구,-1.0,서울특별시 강북구 수유로 47,인수동
476,108-1-000003,나눔터길주차장,공영,노상,53,3,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.635193,127.019186,2019-05-21,3080000,서울특별시 강북구,-1.0,서울특별시 강북구 수유로 47,인수동
477,108-1-000003,나눔터길주차장,공영,노상,53,3,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.635193,127.019186,2019-05-21,3080000,서울특별시 강북구,-1.0,서울특별시 강북구 수유로 47,인수동
478,108-2-000003,송중동(임시)주차장,공영,노외,6,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.611008,127.03351200000002,2019-05-21,B551282,강북구도시관리공단,-1.0,서울특별시 강북구 월계로 33,송중동
479,108-2-000003,송중동(임시)주차장,공영,노외,6,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.611008,127.03351200000002,2019-05-21,B551282,강북구도시관리공단,-1.0,서울특별시 강북구 월계로 33,송중동
480,108-2-000003,송중동(임시)주차장,공영,노외,6,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.611008,127.03351200000002,2019-05-21,3080000,서울특별시 강북구,-1.0,서울특별시 강북구 월계로 33,송중동
481,108-2-000003,송중동(임시)주차장,공영,노외,6,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.611008,127.03351200000002,2019-05-21,3080000,서울특별시 강북구,-1.0,서울특별시 강북구 월계로 33,송중동
482,108-2-000002,교통광장주차장,공영,노외,56,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3027,37.661971,127.007884,2019-05-21,B551282,강북구도시관리공단,-1.0,서울특별시 강북구 삼양로173길 83,우이동
483,108-2-000002,교통광장주차장,공영,노외,56,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3027,37.661971,127.007884,2019-05-21,B551282,강북구도시관리공단,-1.0,서울특별시 강북구 삼양로173길 83,우이동
484,108-2-000002,교통광장주차장,공영,노외,56,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3027,37.661971,127.007884,2019-05-21,3080000,서울특별시 강북구,-1.0,서울특별시 강북구 삼양로173길 83,우이동
485,108-2-000002,교통광장주차장,공영,노외,56,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3027,37.661971,127.007884,2019-05-21,3080000,서울특별시 강북구,-1.0,서울특별시 강북구 삼양로173길 83,우이동
486,108-2-000001,시범주차장,공영,노외,45,1,요일제,평일+토요일+공휴일,08:00,22:00,08:00,22:00,00:00,00:00,혼합,5,250,5.0,250.0,1440.0,20000.0,150000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3029,37.640013,127.025942,2019-05-21,B551282,강북구도시관리공단,-1.0,서울특별시 강북구 한천로139가길 10,수유3동
487,108-2-000001,시범주차장,공영,노외,45,1,요일제,평일+토요일+공휴일,08:00,22:00,08:00,22:00,00:00,00:00,혼합,5,250,5.0,250.0,1440.0,20000.0,150000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3029,37.640013,127.025942,2019-05-21,B551282,강북구도시관리공단,-1.0,서울특별시 강북구 한천로139가길 10,수유3동
488,108-2-000001,시범주차장,공영,노외,45,1,요일제,평일+토요일+공휴일,08:00,22:00,08:00,22:00,00:00,00:00,혼합,5,250,5.0,250.0,1440.0,20000.0,150000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3029,37.640013,127.025942,2019-05-21,3080000,서울특별시 강북구,-1.0,서울특별시 강북구 한천로139가길 10,수유3동
489,108-2-000001,시범주차장,공영,노외,45,1,요일제,평일+토요일+공휴일,08:00,22:00,08:00,22:00,00:00,00:00,혼합,5,250,5.0,250.0,1440.0,20000.0,150000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3029,37.640013,127.025942,2019-05-21,3080000,서울특별시 강북구,-1.0,서울특별시 강북구 한천로139가길 10,수유3동
490,108-1-000007,벽산주차장,공영,노상,45,3,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.640885,127.019697,2019-05-21,B551282,강북구도시관리공단,-1.0,서울특별시 강북구 삼각산로 140,수유3동
491,108-1-000007,벽산주차장,공영,노상,45,3,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.640885,127.019697,2019-05-21,B551282,강북구도시관리공단,-1.0,서울특별시 강북구 삼각산로 140,수유3동
492,108-1-000007,벽산주차장,공영,노상,45,3,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.640885,127.019697,2019-05-21,3080000,서울특별시 강북구,-1.0,서울특별시 강북구 삼각산로 140,수유3동
493,108-1-000007,벽산주차장,공영,노상,45,3,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.640885,127.019697,2019-05-21,3080000,서울특별시 강북구,-1.0,서울특별시 강북구 삼각산로 140,수유3동
494,108-1-000006,빨래골주차장,공영,노상,34,3,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.63342100000001,127.019379,2019-05-21,B551282,강북구도시관리공단,-1.0,서울특별시 강북구 수유로 30,수유1동
495,108-1-000006,빨래골주차장,공영,노상,34,3,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.63342100000001,127.019379,2019-05-21,B551282,강북구도시관리공단,-1.0,서울특별시 강북구 수유로 30,수유1동
496,108-1-000006,빨래골주차장,공영,노상,34,3,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.63342100000001,127.019379,2019-05-21,3080000,서울특별시 강북구,-1.0,서울특별시 강북구 수유로 30,수유1동
497,108-1-000006,빨래골주차장,공영,노상,34,3,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.63342100000001,127.019379,2019-05-21,3080000,서울특별시 강북구,-1.0,서울특별시 강북구 수유로 30,수유1동
498,108-1-000004,큰마을길주차장,공영,노상,43,3,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.623658,127.025213,2019-05-21,B551282,강북구도시관리공단,-1.0,서울특별시 강북구 삼양로54길 133,미아동
499,108-1-000004,큰마을길주차장,공영,노상,43,3,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.623658,127.025213,2019-05-21,B551282,강북구도시관리공단,-1.0,서울특별시 강북구 삼양로54길 133,미아동
500,108-1-000004,큰마을길주차장,공영,노상,43,3,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.623658,127.025213,2019-05-21,3080000,서울특별시 강북구,-1.0,서울특별시 강북구 삼양로54길 133,미아동
501,108-1-000004,큰마을길주차장,공영,노상,43,3,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.623658,127.025213,2019-05-21,3080000,서울특별시 강북구,-1.0,서울특별시 강북구 삼양로54길 133,미아동
502,108-1-000002,가오천주차장,공영,노상,66,3,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.643575,127.025053,2019-05-21,B551282,강북구도시관리공단,-1.0,서울특별시 강북구 한천로150길 46,수유3동
503,108-1-000002,가오천주차장,공영,노상,66,3,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.643575,127.025053,2019-05-21,B551282,강북구도시관리공단,-1.0,서울특별시 강북구 한천로150길 46,수유3동
504,108-1-000002,가오천주차장,공영,노상,66,3,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.643575,127.025053,2019-05-21,3080000,서울특별시 강북구,-1.0,서울특별시 강북구 한천로150길 46,수유3동
505,108-1-000002,가오천주차장,공영,노상,66,3,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.643575,127.025053,2019-05-21,3080000,서울특별시 강북구,-1.0,서울특별시 강북구 한천로150길 46,수유3동
506,108-1-000001,교육청길주차장,공영,노상,94,3,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.618696,127.029697,2019-05-21,B551282,강북구도시관리공단,-1.0,서울특별시 강북구 도봉로20가길 3,송중동
507,108-1-000001,교육청길주차장,공영,노상,94,3,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.618696,127.029697,2019-05-21,B551282,강북구도시관리공단,-1.0,서울특별시 강북구 도봉로20가길 3,송중동
508,108-1-000001,교육청길주차장,공영,노상,94,3,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.618696,127.029697,2019-05-21,3080000,서울특별시 강북구,-1.0,서울특별시 강북구 도봉로20가길 3,송중동
509,108-1-000001,교육청길주차장,공영,노상,94,3,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.618696,127.029697,2019-05-21,3080000,서울특별시 강북구,-1.0,서울특별시 강북구 도봉로20가길 3,송중동
510,108-2-000025,어울림소공원주차장,공영,노외,45,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,0.0,0.0,0.0,0.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.61858400000001,127.036247,2019-05-21,B551282,강북구도시관리공단,-1.0,서울특별시 강북구 오현로 56,송중동
511,108-2-000025,어울림소공원주차장,공영,노외,45,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,0.0,0.0,0.0,0.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.61858400000001,127.036247,2019-05-21,B551282,강북구도시관리공단,-1.0,서울특별시 강북구 오현로 56,송중동
512,108-2-000025,어울림소공원주차장,공영,노외,45,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,0.0,0.0,0.0,0.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.61858400000001,127.036247,2019-05-21,3080000,서울특별시 강북구,-1.0,서울특별시 강북구 오현로 56,송중동
513,108-2-000025,어울림소공원주차장,공영,노외,45,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,0.0,0.0,0.0,0.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.61858400000001,127.036247,2019-05-21,3080000,서울특별시 강북구,-1.0,서울특별시 강북구 오현로 56,송중동
514,108-2-000024,수유마을시장주차장,공영,노외,116,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,150,5.0,150.0,1440.0,10000.0,80000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3053,37.630588,127.022003,2019-05-21,B551282,강북구도시관리공단,-1.0,서울특별시 강북구 도봉로69길 29,수유1동
515,108-2-000024,수유마을시장주차장,공영,노외,116,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,150,5.0,150.0,1440.0,10000.0,80000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3053,37.630588,127.022003,2019-05-21,B551282,강북구도시관리공단,-1.0,서울특별시 강북구 도봉로69길 29,수유1동
516,108-2-000024,수유마을시장주차장,공영,노외,116,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,150,5.0,150.0,1440.0,10000.0,80000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3053,37.630588,127.022003,2019-05-21,3080000,서울특별시 강북구,-1.0,서울특별시 강북구 도봉로69길 29,수유1동
517,108-2-000024,수유마을시장주차장,공영,노외,116,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,150,5.0,150.0,1440.0,10000.0,80000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3053,37.630588,127.022003,2019-05-21,3080000,서울특별시 강북구,-1.0,서울특별시 강북구 도봉로69길 29,수유1동
518,108-2-000023,번동햇살주차장,공영,노외,187,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,150,5.0,150.0,1440.0,10000.0,60000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3044,37.625019,127.033142,2019-05-21,B551282,강북구도시관리공단,-1.0,서울특별시 강북구 오현로21길 88,번2동
519,108-2-000023,번동햇살주차장,공영,노외,187,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,150,5.0,150.0,1440.0,10000.0,60000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3044,37.625019,127.033142,2019-05-21,B551282,강북구도시관리공단,-1.0,서울특별시 강북구 오현로21길 88,번2동
520,108-2-000023,번동햇살주차장,공영,노외,187,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,150,5.0,150.0,1440.0,10000.0,60000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3044,37.625019,127.033142,2019-05-21,3080000,서울특별시 강북구,-1.0,서울특별시 강북구 오현로21길 88,번2동
521,108-2-000023,번동햇살주차장,공영,노외,187,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,150,5.0,150.0,1440.0,10000.0,60000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3044,37.625019,127.033142,2019-05-21,3080000,서울특별시 강북구,-1.0,서울특별시 강북구 오현로21길 88,번2동
