기간	자치구	성별	연령	합계	재학	재학	재학	재학	재학	재학	재학	졸업	졸업	졸업	졸업	졸업	졸업	졸업	중퇴	중퇴	중퇴	중퇴	중퇴	중퇴	중퇴	수료	수료	수료	수료	안받았음(미취학포함)
2015	강서구	합계	계	530,869	94,328	26,833	16,394	20,162	8,071	19,022	3,846	398,169	25,691	29,349	140,165	55,950	128,628	18,386	21,628	2,619	2,511	3,636	5,548	6,496	818	5,703	1,109	1,330	3,264	11,041
2015	강서구	합계	6~9세	17,953	14,373	14,373	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3,580
2015	강서구	합계	10~14세	23,572	23,561	12,460	11,101	-	-	-	-	-	-	-	-	-	-	-	7	-	7	-	-	-	-	-	-	-	-	4
2015	강서구	합계	15~19세	29,832	26,771	-	4,276	16,823	2,954	2,718	-	2,870	-	60	2,810	-	-	-	191	-	6	123	27	35	-	-	-	-	-	-
2015	강서구	합계	20~24세	36,548	20,664	-	1,017	3,338	4,020	12,021	268	14,691	6	85	5,613	5,088	3,878	21	1,045	-	71	122	525	320	7	131	97	34	-	17
2015	강서구	합계	25~29세	41,382	4,934	-	-	-	564	3,053	1,317	34,059	-	64	4,956	8,620	19,512	907	1,833	-	20	88	1,004	676	45	527	113	259	155	29
2015	강서구	합계	30~34세	53,356	1,510	-	-	-	178	505	827	48,329	1	181	8,256	10,650	25,981	3,260	2,411	-	35	249	966	1,020	141	1,094	142	319	633	12
2015	강서구	합계	35~39세	48,899	1,088	-	-	-	154	318	616	44,468	-	223	10,388	9,708	20,810	3,339	2,339	-	56	279	790	1,042	172	1,002	155	200	647	2
2015	강서구	합계	40~44세	47,186	662	-	-	-	111	197	354	43,760	37	528	15,791	7,636	16,463	3,305	1,815	9	42	333	591	614	226	937	203	118	616	12
2015	강서구	합계	45~49세	43,098	506	-	-	-	90	139	277	40,668	521	1,083	18,448	5,267	12,936	2,413	1,375	22	124	256	411	477	85	536	122	109	305	13
2015	강서구	합계	50~54세	44,464	128	-	-	-	-	39	89	41,914	1,392	3,779	20,535	3,728	10,648	1,832	1,915	152	221	441	485	585	31	501	87	111	303	6
2015	강서구	합계	55~59세	45,630	106	-	-	1	-	30	75	42,777	3,564	6,287	21,285	2,735	7,400	1,506	2,323	342	604	554	302	473	48	404	114	72	218	20
2015	강서구	합계	60~64세	33,508	25	-	-	-	-	2	23	31,307	4,258	6,160	14,220	1,371	4,431	867	1,601	273	390	435	149	317	37	251	21	55	175	324
2015	강서구	합계	65~69세	24,932	-	-	-	-	-	-	-	22,800	4,302	4,945	9,394	652	3,135	372	1,299	280	252	268	97	379	23	179	30	41	108	654
2015	강서구	합계	70~74세	17,220	-	-	-	-	-	-	-	14,547	4,716	2,993	4,541	258	1,739	300	1,483	473	275	314	122	299	-	48	-	-	48	1,142
2015	강서구	합계	75~79세	11,387	-	-	-	-	-	-	-	8,825	3,613	1,631	2,373	117	941	150	1,004	481	225	95	49	154	-	36	-	6	30	1,522
2015	강서구	합계	80~84세	6,862	-	-	-	-	-	-	-	4,496	1,914	901	1,037	78	494	72	662	368	144	54	20	74	2	34	25	6	3	1,670
2015	강서구	합계	85세 이상	5,040	-	-	-	-	-	-	-	2,658	1,367	429	518	42	260	42	325	219	39	25	10	31	1	23	-	-	23	2,034
2015	강서구	남자	계	258,188	51,475	13,753	8,891	11,863	4,674	10,276	2,018	187,740	7,943	11,264	64,189	24,728	68,654	10,962	12,646	593	1,379	2,140	3,573	4,460	501	3,295	555	702	2,038	3,032
2015	강서구	남자	6~9세	9,235	7,337	7,337	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1,898
2015	강서구	남자	10~14세	12,085	12,082	6,416	5,666	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3
2015	강서구	남자	15~19세	15,259	13,508	-	2,209	8,527	1,616	1,156	-	1,641	-	38	1,603	-	-	-	110	-	4	56	15	35	-	-	-	-	-	-
2015	강서구	남자	20~24세	18,417	12,795	-	1,016	3,335	2,385	5,982	77	4,981	6	59	3,035	1,357	524	-	565	-	40	92	252	181	-	70	63	7	-	6
2015	강서구	남자	25~29세	19,798	3,622	-	-	-	434	2,440	748	14,561	-	43	2,766	3,562	7,955	235	1,356	-	8	53	749	529	17	242	52	127	63	17
2015	강서구	남자	30~34세	27,098	891	-	-	-	96	387	408	23,949	1	122	4,241	4,744	13,475	1,366	1,695	-	16	175	685	742	77	562	66	187	309	1
2015	강서구	남자	35~39세	24,806	554	-	-	-	68	182	304	22,211	-	137	4,924	4,113	11,169	1,868	1,540	-	43	170	521	725	81	501	80	97	324	-
2015	강서구	남자	40~44세	23,830	318	-	-	-	45	80	193	21,784	37	285	6,874	3,524	9,042	2,022	1,168	3	24	233	338	391	179	559	102	66	391	1
2015	강서구	남자	45~49세	20,796	216	-	-	-	30	32	154	19,488	190	441	7,087	2,556	7,554	1,660	766	14	76	123	204	294	55	324	41	73	210	2
2015	강서구	남자	50~54세	21,091	68	-	-	-	-	-	68	19,530	483	1,411	7,961	1,989	6,406	1,280	1,143	69	122	256	296	369	31	346	53	57	236	4
2015	강서구	남자	55~59세	21,420	67	-	-	1	-	16	50	19,663	1,270	2,163	9,065	1,453	4,666	1,046	1,422	129	417	384	199	278	15	251	62	15	174	17
2015	강서구	남자	60~64세	15,681	17	-	-	-	-	1	16	14,530	1,314	2,101	6,674	756	2,979	706	827	75	179	256	96	199	22	167	14	20	133	140
2015	강서구	남자	65~69세	12,152	-	-	-	-	-	-	-	11,216	1,333	1,964	4,981	372	2,266	300	677	88	121	112	71	262	23	157	15	41	101	102
2015	강서구	남자	70~74세	8,308	-	-	-	-	-	-	-	7,341	1,598	1,270	2,755	156	1,305	257	702	52	157	164	87	242	-	47	-	-	47	218
2015	강서구	남자	75~79세	4,633	-	-	-	-	-	-	-	4,053	1,056	640	1,446	62	719	130	366	62	95	30	34	145	-	35	-	6	29	179
2015	강서구	남자	80~84세	2,303	-	-	-	-	-	-	-	1,828	391	367	587	55	372	56	228	71	66	28	18	44	1	15	7	6	2	232
2015	강서구	남자	85세 이상	1,276	-	-	-	-	-	-	-	964	264	223	190	29	222	36	81	30	11	8	8	24	-	19	-	-	19	212
2015	강서구	여자	계	272,681	42,853	13,080	7,503	8,299	3,397	8,746	1,828	210,429	17,748	18,085	75,976	31,222	59,974	7,424	8,982	2,026	1,132	1,496	1,975	2,036	317	2,408	554	628	1,226	8,009
2015	강서구	여자	6~9세	8,718	7,036	7,036	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1,682
2015	강서구	여자	10~14세	11,487	11,479	6,044	5,435	-	-	-	-	-	-	-	-	-	-	-	7	-	7	-	-	-	-	-	-	-	-	1
2015	강서구	여자	15~19세	14,573	13,263	-	2,067	8,296	1,338	1,562	-	1,229	-	22	1,207	-	-	-	81	-	2	67	12	-	-	-	-	-	-	-
2015	강서구	여자	20~24세	18,131	7,869	-	1	3	1,635	6,039	191	9,710	-	26	2,578	3,731	3,354	21	480	-	31	30	273	139	7	61	34	27	-	11
2015	강서구	여자	25~29세	21,584	1,312	-	-	-	130	613	569	19,498	-	21	2,190	5,058	11,557	672	477	-	12	35	255	147	28	285	61	132	92	12
2015	강서구	여자	30~34세	26,258	619	-	-	-	82	118	419	24,380	-	59	4,015	5,906	12,506	1,894	716	-	19	74	281	278	64	532	76	132	324	11
2015	강서구	여자	35~39세	24,093	534	-	-	-	86	136	312	22,257	-	86	5,464	5,595	9,641	1,471	799	-	13	109	269	317	91	501	75	103	323	2
2015	강서구	여자	40~44세	23,356	344	-	-	-	66	117	161	21,976	-	243	8,917	4,112	7,421	1,283	647	6	18	100	253	223	47	378	101	52	225	11
2015	강서구	여자	45~49세	22,302	290	-	-	-	60	107	123	21,180	331	642	11,361	2,711	5,382	753	609	8	48	133	207	183	30	212	81	36	95	11
2015	강서구	여자	50~54세	23,373	60	-	-	-	-	39	21	22,384	909	2,368	12,574	1,739	4,242	552	772	83	99	185	189	216	-	155	34	54	67	2
2015	강서구	여자	55~59세	24,210	39	-	-	-	-	14	25	23,114	2,294	4,124	12,220	1,282	2,734	460	901	213	187	170	103	195	33	153	52	57	44	3
2015	강서구	여자	60~64세	17,827	8	-	-	-	-	1	7	16,777	2,944	4,059	7,546	615	1,452	161	774	198	211	179	53	118	15	84	7	35	42	184
2015	강서구	여자	65~69세	12,780	-	-	-	-	-	-	-	11,584	2,969	2,981	4,413	280	869	72	622	192	131	156	26	117	-	22	15	-	7	552
2015	강서구	여자	70~74세	8,912	-	-	-	-	-	-	-	7,206	3,118	1,723	1,786	102	434	43	781	421	118	150	35	57	-	1	-	-	1	924
2015	강서구	여자	75~79세	6,754	-	-	-	-	-	-	-	4,772	2,557	991	927	55	222	20	638	419	130	65	15	9	-	1	-	-	1	1,343
2015	강서구	여자	80~84세	4,559	-	-	-	-	-	-	-	2,668	1,523	534	450	23	122	16	434	297	78	26	2	30	1	19	18	-	1	1,438
2015	강서구	여자	85세 이상	3,764	-	-	-	-	-	-	-	1,694	1,103	206	328	13	38	6	244	189	28	17	2	7	1	4	-	-	4	1,822
2015	구로구	합계	계	381,097	64,566	19,076	10,680	13,665	6,195	12,799	2,151	290,492	22,667	25,694	100,655	42,233	86,144	13,099	13,789	1,928	1,789	2,142	3,344	4,162	424	4,061	951	911	2,199	8,189
2015	구로구	합계	6~9세	13,465	10,594	10,594	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2,871
2015	구로구	합계	10~14세	15,487	15,486	8,481	7,005	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
2015	구로구	합계	15~19세	20,111	18,270	-	2,919	11,442	2,021	1,888	-	1,684	-	40	1,644	-	-	-	157	-	34	104	19	-	-	-	-	-	-	-
2015	구로구	합계	20~24세	25,018	14,681	-	750	2,173	3,487	8,124	147	9,604	4	87	3,326	3,813	2,363	11	645	-	9	119	308	209	-	74	40	34	-	14
2015	구로구	합계	25~29세	28,312	3,135	-	-	4	399	1,981	751	23,589	-	54	2,968	6,619	13,243	705	1,125	-	35	43	523	513	11	433	103	189	141	30
2015	구로구	합계	30~34세	37,143	990	-	1	3	103	303	580	33,959	-	121	5,056	8,178	18,068	2,536	1,545	-	13	135	674	673	50	617	99	158	360	32
2015	구로구	합계	35~39세	36,023	522	-	-	-	79	170	273	33,286	1	144	7,413	7,320	15,503	2,905	1,434	-	32	100	493	722	87	762	139	129	494	19
2015	구로구	합계	40~44세	34,083	345	-	1	9	43	131	161	31,951	47	583	12,115	6,110	10,834	2,262	1,085	-	65	127	354	393	146	685	159	111	415	17
2015	구로구	합계	45~49세	31,004	329	-	1	5	60	151	112	29,409	313	1,333	14,771	3,523	8,100	1,369	924	13	57	173	272	352	57	325	36	107	182	17
2015	구로구	합계	50~54세	31,179	111	-	1	8	-	15	87	29,596	1,097	3,225	15,037	2,743	6,383	1,111	1,090	104	162	237	237	320	30	369	116	50	203	13
2015	구로구	합계	55~59세	32,310	80	-	1	12	1	34	32	30,679	2,775	5,304	15,179	1,918	4,523	980	1,230	142	320	324	165	265	14	294	108	34	152	27
2015	구로구	합계	60~64세	25,255	18	-	1	7	-	2	8	23,749	3,712	5,412	10,225	992	2,790	618	1,003	227	300	196	66	185	29	261	64	55	142	224
2015	구로구	합계	65~69세	20,185	4	-	-	2	2	-	-	18,246	4,645	4,197	6,487	590	2,005	322	1,204	314	298	297	133	162	-	120	54	5	61	611
2015	구로구	합계	70~74세	14,453	1	1	-	-	-	-	-	12,416	4,281	2,871	3,574	255	1,289	146	1,012	415	225	159	46	167	-	61	25	14	22	963
2015	구로구	합계	75~79세	9,437	-	-	-	-	-	-	-	7,486	3,233	1,550	1,765	120	711	107	843	415	172	93	38	125	-	45	8	18	19	1,063
2015	구로구	합계	80~84세	4,707	-	-	-	-	-	-	-	3,235	1,634	492	816	33	248	12	387	231	47	35	16	58	-	15	-	7	8	1,070
2015	구로구	합계	85세 이상	2,925	-	-	-	-	-	-	-	1,603	925	281	279	19	84	15	105	67	20	-	-	18	-	-	-	-	-	1,217
2015	구로구	남자	계	189,342	35,447	9,800	6,092	8,172	3,823	6,526	1,034	141,053	7,179	10,500	48,450	19,476	47,885	7,563	8,266	536	905	1,404	2,228	2,917	276	2,271	515	469	1,287	2,305
2015	구로구	남자	6~9세	6,930	5,466	5,466	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1,464
2015	구로구	남자	10~14세	8,154	8,154	4,333	3,821	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2015	구로구	남자	15~19세	10,495	9,421	-	1,522	5,983	1,147	769	-	977	-	27	950	-	-	-	97	-	13	77	7	-	-	-	-	-	-	-
2015	구로구	남자	20~24세	12,664	9,107	-	747	2,172	2,244	3,923	21	3,143	4	64	1,729	1,007	335	4	396	-	9	66	201	120	-	15	11	4	-	3
2015	구로구	남자	25~29세	13,849	2,169	-	-	1	285	1,524	359	10,729	-	40	1,716	2,952	5,778	243	734	-	19	30	327	358	-	211	58	100	53	6
2015	구로구	남자	30~34세	18,532	518	-	1	2	54	171	290	16,654	-	48	2,534	3,497	9,470	1,105	1,059	-	13	91	439	492	24	294	64	95	135	7
2015	구로구	남자	35~39세	18,698	233	-	-	-	40	49	144	17,056	1	89	3,469	3,251	8,811	1,435	1,015	-	21	56	349	544	45	384	57	44	283	10
2015	구로구	남자	40~44세	17,891	130	-	-	3	29	36	62	16,548	24	312	5,378	3,073	6,392	1,369	801	-	50	87	238	315	111	406	88	61	257	6
2015	구로구	남자	45~49세	15,525	148	-	-	3	24	49	72	14,557	116	530	6,379	1,802	4,853	877	616	5	42	118	167	240	44	190	21	60	109	14
2015	구로구	남자	50~54세	15,255	82	-	-	1	-	2	79	14,366	374	1,145	6,517	1,511	4,074	745	605	54	78	124	139	188	22	195	37	31	127	7
2015	구로구	남자	55~59세	15,198	14	-	1	4	-	2	7	14,319	918	1,936	6,723	1,217	2,831	694	685	59	167	186	100	165	8	172	58	15	99	8
2015	구로구	남자	60~64세	12,198	4	-	-	3	-	1	-	11,465	1,207	2,008	5,183	542	1,984	541	498	67	127	136	66	80	22	190	50	26	114	41
2015	구로구	남자	65~69세	10,098	-	-	-	-	-	-	-	9,178	1,452	1,788	3,828	363	1,464	283	656	66	139	225	111	115	-	99	38	-	61	165
2015	구로구	남자	70~74세	7,041	1	1	-	-	-	-	-	6,294	1,405	1,372	2,228	143	1,013	133	498	127	100	86	46	139	-	55	25	8	22	193
2015	구로구	남자	75~79세	4,320	-	-	-	-	-	-	-	3,707	976	792	1,159	66	607	107	421	106	89	87	38	101	-	45	8	18	19	147
2015	구로구	남자	80~84세	1,742	-	-	-	-	-	-	-	1,469	484	215	504	33	221	12	134	39	18	35	-	42	-	15	-	7	8	124
2015	구로구	남자	85세 이상	752	-	-	-	-	-	-	-	591	218	134	153	19	52	15	51	13	20	-	-	18	-	-	-	-	-	110
2015	구로구	여자	계	191,755	29,119	9,276	4,588	5,493	2,372	6,273	1,117	149,439	15,488	15,194	52,205	22,757	38,259	5,536	5,523	1,392	884	738	1,116	1,245	148	1,790	436	442	912	5,884
2015	구로구	여자	6~9세	6,535	5,128	5,128	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1,407
2015	구로구	여자	10~14세	7,333	7,332	4,148	3,184	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
2015	구로구	여자	15~19세	9,616	8,849	-	1,397	5,459	874	1,119	-	707	-	13	694	-	-	-	60	-	21	27	12	-	-	-	-	-	-	-
2015	구로구	여자	20~24세	12,354	5,574	-	3	1	1,243	4,201	126	6,461	-	23	1,597	2,806	2,028	7	249	-	-	53	107	89	-	59	29	30	-	11
2015	구로구	여자	25~29세	14,463	966	-	-	3	114	457	392	12,860	-	14	1,252	3,667	7,465	462	391	-	16	13	196	155	11	222	45	89	88	24
2015	구로구	여자	30~34세	18,611	472	-	-	1	49	132	290	17,305	-	73	2,522	4,681	8,598	1,431	486	-	-	44	235	181	26	323	35	63	225	25
2015	구로구	여자	35~39세	17,325	289	-	-	-	39	121	129	16,230	-	55	3,944	4,069	6,692	1,470	419	-	11	44	144	178	42	378	82	85	211	9
2015	구로구	여자	40~44세	16,192	215	-	1	6	14	95	99	15,403	23	271	6,737	3,037	4,442	893	284	-	15	40	116	78	35	279	71	50	158	11
2015	구로구	여자	45~49세	15,479	181	-	1	2	36	102	40	14,852	197	803	8,392	1,721	3,247	492	308	8	15	55	105	112	13	135	15	47	73	3
2015	구로구	여자	50~54세	15,924	29	-	1	7	-	13	8	15,230	723	2,080	8,520	1,232	2,309	366	485	50	84	113	98	132	8	174	79	19	76	6
2015	구로구	여자	55~59세	17,112	66	-	-	8	1	32	25	16,360	1,857	3,368	8,456	701	1,692	286	545	83	153	138	65	100	6	122	50	19	53	19
2015	구로구	여자	60~64세	13,057	14	-	1	4	-	1	8	12,284	2,505	3,404	5,042	450	806	77	505	160	173	60	-	105	7	71	14	29	28	183
2015	구로구	여자	65~69세	10,087	4	-	-	2	2	-	-	9,068	3,193	2,409	2,659	227	541	39	548	248	159	72	22	47	-	21	16	5	-	446
2015	구로구	여자	70~74세	7,412	-	-	-	-	-	-	-	6,122	2,876	1,499	1,346	112	276	13	514	288	125	73	-	28	-	6	-	6	-	770
2015	구로구	여자	75~79세	5,117	-	-	-	-	-	-	-	3,779	2,257	758	606	54	104	-	422	309	83	6	-	24	-	-	-	-	-	916
2015	구로구	여자	80~84세	2,965	-	-	-	-	-	-	-	1,766	1,150	277	312	-	27	-	253	192	29	-	16	16	-	-	-	-	-	946
2015	구로구	여자	85세 이상	2,173	-	-	-	-	-	-	-	1,012	707	147	126	-	32	-	54	54	-	-	-	-	-	-	-	-	-	1,107
2015	금천구	합계	계	215,450	34,172	9,054	6,024	7,984	3,523	6,545	1,042	163,957	14,903	18,642	67,623	21,798	36,445	4,546	10,226	1,653	1,476	1,903	2,478	2,542	174	1,532	380	440	712	5,563
2015	금천구	합계	6~9세	5,953	4,786	4,786	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1,167
2015	금천구	합계	10~14세	8,112	8,112	4,266	3,846	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2015	금천구	합계	15~19세	11,653	10,308	-	1,733	6,619	1,098	858	-	1,246	-	75	1,171	-	-	-	93	-	15	57	21	-	-	-	-	-	-	6
2015	금천구	합계	20~24세	15,335	8,014	-	441	1,334	1,984	4,174	81	6,756	4	84	3,005	2,338	1,297	28	508	-	17	69	245	177	-	49	27	22	-	8
2015	금천구	합계	25~29세	17,407	1,625	-	2	7	172	1,070	374	14,611	-	86	2,496	4,111	7,540	378	928	-	7	68	531	316	6	212	51	121	40	31
2015	금천구	합계	30~34세	19,193	531	-	1	1	99	149	281	17,133	-	88	3,946	4,444	7,793	862	1,265	-	15	161	566	506	17	256	45	94	117	8
2015	금천구	합계	35~39세	17,082	320	-	-	3	84	109	124	15,619	-	216	5,067	3,790	5,686	860	896	-	23	106	412	324	31	242	63	41	138	5
2015	금천구	합계	40~44세	18,039	212	-	-	-	49	84	79	16,903	42	522	8,753	2,585	4,299	702	695	6	62	196	147	238	46	191	46	16	129	38
2015	금천구	합계	45~49세	19,192	151	-	1	7	37	65	41	18,140	388	1,713	10,697	1,690	3,136	516	756	6	71	281	182	193	23	129	59	13	57	16
2015	금천구	합계	50~54세	20,422	61	-	-	2	-	18	41	19,255	1,313	3,034	10,869	1,206	2,509	324	918	72	167	246	174	248	11	147	13	54	80	41
2015	금천구	합계	55~59세	19,216	38	-	-	7	-	18	13	18,063	2,164	4,032	9,018	862	1,618	369	926	138	320	231	63	152	22	109	29	18	62	80
2015	금천구	합계	60~64세	14,312	11	-	-	3	-	-	8	13,149	2,562	3,316	5,642	444	993	192	804	201	214	206	59	106	18	115	31	28	56	233
2015	금천구	합계	65~69세	10,978	2	1	-	1	-	-	-	9,671	2,706	2,641	3,350	168	650	156	824	293	315	110	37	69	-	45	11	17	17	436
2015	금천구	합계	70~74세	8,565	1	1	-	-	-	-	-	6,998	2,601	1,704	2,107	91	411	84	797	429	156	96	17	99	-	22	5	12	5	747
2015	금천구	합계	75~79세	5,409	-	-	-	-	-	-	-	3,936	1,764	728	1,024	45	323	52	502	282	61	60	17	82	-	11	-	-	11	960
2015	금천구	합계	80~84세	2,807	-	-	-	-	-	-	-	1,729	842	308	366	17	173	23	199	146	17	11	7	18	-	4	-	4	-	875
2015	금천구	합계	85세 이상	1,775	-	-	-	-	-	-	-	748	517	95	112	7	17	-	115	80	16	5	-	14	-	-	-	-	-	912
2015	금천구	남자	계	109,332	18,982	4,547	3,372	4,756	2,028	3,633	646	81,947	5,136	8,108	34,150	10,757	21,047	2,749	6,054	485	782	1,193	1,723	1,754	117	923	214	295	414	1,426
2015	금천구	남자	6~9세	2,987	2,374	2,374	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	613
2015	금천구	남자	10~14세	4,146	4,146	2,172	1,974	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2015	금천구	남자	15~19세	5,968	5,320	-	954	3,399	551	416	-	591	-	52	539	-	-	-	57	-	12	40	5	-	-	-	-	-	-	-
2015	금천구	남자	20~24세	7,968	5,118	-	441	1,333	1,209	2,105	30	2,545	4	61	1,605	629	240	6	291	-	12	55	137	87	-	11	6	5	-	3
2015	금천구	남자	25~29세	9,482	1,243	-	1	5	133	887	217	7,397	-	51	1,449	1,971	3,771	155	698	-	1	22	410	265	-	119	23	71	25	25
2015	금천구	남자	30~34세	10,506	338	-	1	1	67	91	178	9,132	-	39	2,035	2,122	4,468	468	881	-	15	129	417	308	12	148	35	64	49	7
2015	금천구	남자	35~39세	9,258	204	-	-	3	46	74	81	8,354	-	134	2,481	1,874	3,424	441	594	-	6	75	298	188	27	102	36	18	48	4
2015	금천구	남자	40~44세	9,369	127	-	-	-	14	47	66	8,633	12	228	4,113	1,369	2,451	460	464	6	50	107	100	173	28	116	17	16	83	29
2015	금천구	남자	45~49세	9,682	50	-	1	6	8	12	23	9,095	215	701	4,990	1,019	1,843	327	452	6	41	160	100	134	11	79	48	6	25	6
2015	금천구	남자	50~54세	10,220	30	-	-	-	-	-	30	9,472	508	1,274	5,097	707	1,674	212	580	37	73	169	108	182	11	111	7	48	56	27
2015	금천구	남자	55~59세	9,477	20	-	-	6	-	1	13	8,762	784	1,547	4,359	605	1,192	275	562	45	191	152	48	104	22	93	18	18	57	40
2015	금천구	남자	60~64세	6,950	10	-	-	2	-	-	8	6,327	884	1,401	2,902	270	731	139	437	77	100	131	41	82	6	80	14	22	44	96
2015	금천구	남자	65~69세	5,398	1	-	-	1	-	-	-	4,887	863	1,207	2,121	91	492	113	389	90	157	65	25	52	-	27	5	11	11	94
2015	금천구	남자	70~74세	4,120	1	1	-	-	-	-	-	3,636	949	805	1,438	50	316	78	305	98	84	30	17	76	-	22	5	12	5	156
2015	금천구	남자	75~79세	2,379	-	-	-	-	-	-	-	1,982	536	386	716	30	262	52	256	80	28	55	17	76	-	11	-	-	11	130
2015	금천구	남자	80~84세	1,034	-	-	-	-	-	-	-	857	231	181	243	13	166	23	61	28	12	3	-	18	-	4	-	4	-	112
2015	금천구	남자	85세 이상	388	-	-	-	-	-	-	-	277	150	41	62	7	17	-	27	18	-	-	-	9	-	-	-	-	-	84
2015	금천구	여자	계	106,118	15,190	4,507	2,652	3,228	1,495	2,912	396	82,010	9,767	10,534	33,473	11,041	15,398	1,797	4,172	1,168	694	710	755	788	57	609	166	145	298	4,137
2015	금천구	여자	6~9세	2,966	2,412	2,412	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	554
2015	금천구	여자	10~14세	3,966	3,966	2,094	1,872	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2015	금천구	여자	15~19세	5,685	4,988	-	779	3,220	547	442	-	655	-	23	632	-	-	-	36	-	3	17	16	-	-	-	-	-	-	6
2015	금천구	여자	20~24세	7,367	2,896	-	-	1	775	2,069	51	4,211	-	23	1,400	1,709	1,057	22	217	-	5	14	108	90	-	38	21	17	-	5
2015	금천구	여자	25~29세	7,925	382	-	1	2	39	183	157	7,214	-	35	1,047	2,140	3,769	223	230	-	6	46	121	51	6	93	28	50	15	6
2015	금천구	여자	30~34세	8,687	193	-	-	-	32	58	103	8,001	-	49	1,911	2,322	3,325	394	384	-	-	32	149	198	5	108	10	30	68	1
2015	금천구	여자	35~39세	7,824	116	-	-	-	38	35	43	7,265	-	82	2,586	1,916	2,262	419	302	-	17	31	114	136	4	140	27	23	90	1
2015	금천구	여자	40~44세	8,670	85	-	-	-	35	37	13	8,270	30	294	4,640	1,216	1,848	242	231	-	12	89	47	65	18	75	29	-	46	9
2015	금천구	여자	45~49세	9,510	101	-	-	1	29	53	18	9,045	173	1,012	5,707	671	1,293	189	304	-	30	121	82	59	12	50	11	7	32	10
2015	금천구	여자	50~54세	10,202	31	-	-	2	-	18	11	9,783	805	1,760	5,772	499	835	112	338	35	94	77	66	66	-	36	6	6	24	14
2015	금천구	여자	55~59세	9,739	18	-	-	1	-	17	-	9,301	1,380	2,485	4,659	257	426	94	364	93	129	79	15	48	-	16	11	-	5	40
2015	금천구	여자	60~64세	7,362	1	-	-	1	-	-	-	6,822	1,678	1,915	2,740	174	262	53	367	124	114	75	18	24	12	35	17	6	12	137
2015	금천구	여자	65~69세	5,580	1	1	-	-	-	-	-	4,784	1,843	1,434	1,229	77	158	43	435	203	158	45	12	17	-	18	6	6	6	342
2015	금천구	여자	70~74세	4,445	-	-	-	-	-	-	-	3,362	1,652	899	669	41	95	6	492	331	72	66	-	23	-	-	-	-	-	591
2015	금천구	여자	75~79세	3,030	-	-	-	-	-	-	-	1,954	1,228	342	308	15	61	-	246	202	33	5	-	6	-	-	-	-	-	830
2015	금천구	여자	80~84세	1,773	-	-	-	-	-	-	-	872	611	127	123	4	7	-	138	118	5	8	7	-	-	-	-	-	-	763
2015	금천구	여자	85세 이상	1,387	-	-	-	-	-	-	-	471	367	54	50	-	-	-	88	62	16	5	-	5	-	-	-	-	-	828
2015	영등포구	합계	계	338,321	56,569	15,211	8,627	11,357	4,452	13,619	3,303	258,728	18,252	19,724	75,895	30,738	95,160	18,959	11,913	1,886	1,468	1,905	2,331	3,555	768	5,029	770	923	3,336	6,082
2015	영등포구	합계	6~9세	10,249	8,244	8,244	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2,005
2015	영등포구	합계	10~14세	12,742	12,735	6,967	5,768	-	-	-	-	-	-	-	-	-	-	-	5	-	5	-	-	-	-	-	-	-	-	2
2015	영등포구	합계	15~19세	16,457	15,047	-	2,327	9,346	1,535	1,839	-	1,282	-	52	1,230	-	-	-	128	-	10	101	17	-	-	-	-	-	-	-
2015	영등포구	합계	20~24세	22,587	13,993	-	524	1,989	2,368	8,801	311	8,171	8	33	2,608	2,906	2,611	5	381	-	6	58	156	161	-	39	26	13	-	3
2015	영등포구	합계	25~29세	28,560	3,449	-	-	1	302	2,140	1,006	23,652	-	89	2,311	4,636	15,492	1,124	909	-	1	48	444	373	43	542	80	270	192	8
2015	영등포구	합계	30~34세	34,489	1,151	-	3	-	83	280	785	31,468	1	104	3,451	5,164	19,609	3,139	1,157	-	19	79	342	616	101	704	68	112	524	9
