충전소명,충전소위치상세,설치시도명,휴점일,이용가능시작시각,이용가능종료시각,완속충전가능여부,급속충전가능여부,급속충전타입구분,완속충전기대수,급속충전기대수,주차료부과여부,소재지도로명주소,소재지지번주소,관리업체명,관리업체전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명,
강동구청상일동주민센터,지하1층주차장,서울특별시,없음,09:00,18:00,Y,N,AC완속,1,,N,서울특별시 강동구 구천면로 633,서울특별시 강동구 상일동 513-2,지엔텔,1544-4279,37.55058375,127.1683004,2019-06-20,3240000,서울특별시 강동구,
삼성글로벌엔지니어링,지하4층 B12구역,서울특별시,없음,06:00,23:59,N,Y,DC차데모/DC콤보,,2,N,서울특별시 강동구 상일로6길 26,서울특별시 강동구 상일동 500,에버온,1661-7766,37.5488618,127.1753808,2019-06-20,3240000,서울특별시 강동구,
종합운동장,종합운동장 입구,전라남도,없음,00:00,24:00,N,Y,단상 220V,0,1,N,전라남도 강진군 군동면 종합운동장길 60,,한국환경공단,1661-9408,34.6465185,126.7824764,2018-10-08,4920000,전라남도 강진군,
강진읍사무소,강진읍사무소 주차장,전라남도,없음,00:00,24:00,Y,N,단상 220V,1,0,N,전라남도 강진군 강진읍 초지길 21,,한국환경공단,1661-9408,34.6359291,126.7738275,2018-10-08,4920000,전라남도 강진군,
강진군청,강진군청 주차장,전라남도,없음,00:00,24:00,Y,N,단상 220V,2,0,N,전라남도 강진군 강진읍 탐진로 111,,한국환경공단,1661-9408,34.6419731,126.7673765,2018-10-08,4920000,전라남도 강진군,
38휴게소충전소,외부 주차장,강원도,연중무휴,00:00,24:00,N,Y,AC3상,0,1,N,강원도 양양군 현북면 동해대로 1242,강원도 양양군 현북면 잔교리 41-10,한국환경공단,032-590-4000,38.050114,128.722052,2018-08-20,4350000,강원도 양양군,
양양군청충전소,내부 추차장(건물뒤 차고 옆),강원도,연중무휴,00:00,24:00,Y,N,AC3상,1,0,N,강원도 양양군 양양읍 군청길 1,강원도 양양군 양양읍 군행리 8,강원도 양양군청,033-670-2181,38.075569,128.619085,2018-08-20,4350000,강원도 양양군,
한국전력충전소,내부 추차장(건물앞 좌측),강원도,연중무휴,00:00,24:00,N,Y,AC3상,0,1,N,강원도 양양군 양양읍 복개길 23-9,강원도 양양군 양양읍 서문리 124,한국전력공사,033-670-1231,38.072329,128.617727,2018-08-20,4350000,강원도 양양군,
일출예식장충전소,외부 주차장(문화원 앞),강원도,연중무휴,00:00,24:00,N,Y,AC3상,0,2,N,강원도 양양군 양양읍 양양로 114-5,강원도 양양군 양양읍 서문리 182-1,한국환경공단,032-590-4000,38.074052,128.616298,2018-08-20,4350000,강원도 양양군,
낙산해변주차장충전소,외부 주차장(주차장 좌측),강원도,연중무휴,00:00,24:00,N,Y,AC3상,0,1,N,강원도 양양군 강현면 일출로 43,강원도 양양군 강현면 주청리 2-14,강원도 양양군청,033-670-2181,38.117044,128.631519,2018-08-20,4350000,강원도 양양군,
양양읍사무소충전소,외부 주차장,강원도,연중무휴,00:00,24:00,Y,N,AC3상,1,0,N,강원도 양양군 양양읍 관아길 32,강원도 양양군 양양읍 연창리 221,강원도 양양군청,033-670-2181,38.080358,128.623962,2018-08-20,4350000,강원도 양양군,
현남면사무소충전소,외부 주차장,강원도,연중무휴,00:00,24:00,Y,N,AC3상,1,0,N,강원도 양양군 현남면 인구중앙길 45,강원도 양양군 현남면 인구리 19-1,강원도 양양군청,033-670-2181,37.969049,128.759585,2018-08-20,4350000,강원도 양양군,
농수산물도매시장,주차장,강원도,연중무휴,00:00,00:00,N,Y,AC3상+DC콤보+DC차데모,0,1,N,강원도 원주시 서원대로 33,강원도 원주시 단계동 592번지,환경부(한국자동차환경협회),,37.3544809,127.9235799,2019-05-28,4190000,강원도 원주시,
따뚜공연장,주차장,강원도,연중무휴,00:00,00:00,N,Y,AC3상+DC콤보+DC차데모,0,2,N,강원도 원주시 서원대로 331,강원도 원주시 명륜동 589번지,환경부(한국자동차환경협회),,37.3355606,127.9452069,2019-05-28,4190000,강원도 원주시,
원주시의회,건물 외부,강원도,연중무휴,00:00,00:00,N,Y,AC3상+DC콤보+DC차데모,0,1,N,강원도 원주시 시청로 1,강원도 원주시 무실동 1번지,한국전력공사,,37.3409214,127.9187000,2019-05-28,4190000,강원도 원주시,
차량등록사업소,건물 외부,강원도,연중무휴,00:00,00:00,N,Y,AC3상+DC콤보+DC차데모,0,1,N,강원도 원주시 만대로 16-4,강원도 원주시 무실동 423-6번지,한국전력공사,,37.3430605,127.9239945,2019-05-28,4190000,강원도 원주시,
문막휴게소(강릉방향),건물 외부,강원도,연중무휴,00:00,00:00,N,Y,AC3상+DC콤보+DC차데모,0,2,N,강원도 원주시 문막읍 원문로 1234,강원도 원주시 문막읍 동화리 114번지,환경부(한국자동차환경협회),,37.3357884,127.8581985,2019-05-28,4190000,강원도 원주시,
문막읍 행정복지센터,건물 외부,강원도,연중무휴,00:00,00:00,N,Y,AC3상+DC콤보+DC차데모,0,1,N,강원도 원주시 문막읍 건등로 11,강원도 원주시 문막읍 건등리 1718번지,한국전력공사,,37.3127648,127.817256,2019-05-28,4190000,강원도 원주시,
근린공원8,공원주차장,강원도,연중무휴,00:00,00:00,N,Y,AC3상+DC콤보+DC차데모,0,2,N,강원도 원주시 입춘로 5,강원도 원주시 반곡동 1809-6번지,환경부(한국자동차환경협회),,37.32973118,127.9743083,2019-05-28,4190000,강원도 원주시,
국립공원관리공단,공단내부,강원도,연중무휴,00:00,00:00,N,Y,AC3상+DC콤보+DC차데모,0,1,N,강원도 원주시 혁신로 22,강원도 원주시 반곡동 2049-4번지,환경부(한국자동차환경협회),,37.32381889,127.976705,2019-05-28,4190000,강원도 원주시,
건강보험공단,공단내부,강원도,연중무휴,00:00,00:00,Y,Y,AC3상+DC콤보+DC차데모,4,1,N,강원도 원주시 건강로 32,강원도 원주시 반곡동 1894-6번지,환경부(한국자동차환경협회),,37.324388,127.986404,2019-05-28,4190000,강원도 원주시,
치악산국립공원 구룡대형주차장,주차장,강원도,연중무휴,00:00,00:00,N,Y,AC3상+DC콤보+DC차데모,0,1,N,강원도 원주시 소초면 구룡사로 245,강원도 원주시 소초면 학곡리 867,환경부(한국자동차환경협회),,37.41830586,128.0519821,2019-05-28,4190000,강원도 원주시,
치악산국립공원 구룡소형주차장,주차장,강원도,연중무휴,00:00,00:00,N,Y,AC3상+DC콤보+DC차데모,0,1,N,강원도 원주시 소초면 무쇠점2길 44,강원도 원주시 소초면 학곡리 890,환경부(한국자동차환경협회),,37.41528786,128.0504322,2019-05-28,4190000,강원도 원주시,
치악휴게소(부산방향),건물 외부,강원도,연중무휴,00:00,00:00,N,Y,AC3상+DC콤보+DC차데모,0,2,N,강원도 원주시 신림면 치악로 416,강원도 원주시 신림면 금창리 550번지,환경부(한국자동차환경협회),,37.25363766,128.0486642,2019-05-28,4190000,강원도 원주시,
치악휴게소(춘천방향),건물 외부,강원도,연중무휴,00:00,00:00,N,Y,AC3상+DC콤보+DC차데모,0,2,N,강원도 원주시 신림면 다리실2길 32,강원도 원주시 신림면 금창리 500번지,환경부(한국자동차환경협회),,37.25682761,128.0487565,2019-05-28,4190000,강원도 원주시,
강원도산업경제진흥원,건물 외부,강원도,연중무휴,00:00,00:00,N,Y,AC3상+DC콤보+DC차데모,0,1,N,강원도 원주시 호저로 47,강원도 원주시 우산동 405-29,환경부(한국자동차환경협회),,37.38057429,127.9403447,2019-05-28,4190000,강원도 원주시,
간현관광단지,주차장,강원도,연중무휴,00:00,00:00,N,Y,AC3상+DC콤보+DC차데모,0,1,N,강원도 원주시 지정면 소금산길 21,강원도 원주시 지정면 간현리 1036-2번지,환경부(한국자동차환경협회),,37.36443258,127.8327332,2019-05-28,4190000,강원도 원주시,
한국도로공사 원주지사,건물 외부,강원도,연중무휴,00:00,00:00,N,Y,AC3상+DC콤보+DC차데모,0,1,N,강원도 원주시 북원로 2873,강원도 원주시 태장동 1889번지,환경부(한국자동차환경협회),,37.39960149,127.9511957,2019-05-28,4190000,강원도 원주시,
원주태장체육단지,단지 내부,강원도,연중무휴,00:00,00:00,N,Y,AC3상+DC콤보+DC차데모,0,1,N,,강원도 원주시 태장동 산35-1,환경부(한국자동차환경협회),,37.3781067,127.9682484,2019-05-28,4190000,강원도 원주시,
치악산국립공원 금대분소,건물 외부,강원도,연중무휴,00:00,00:00,N,Y,AC3상+DC콤보+DC차데모,0,1,N,,강원도 원주시 판부면 금대리 1343,환경부(한국자동차환경협회),,37.29432321,128.0190721,2019-05-28,4190000,강원도 원주시,
기후변화대응 교육연구센터,건물 외부,강원도,연중무휴,00:00,00:00,N,Y,AC3상+DC콤보+DC차데모,0,1,N,강원도 원주시 행구로 362,강원도 원주시 행구동 1029번지,한국전력공사,,37.34238182,127.9967254,2019-05-28,4190000,강원도 원주시,
농업기술센터,건물 외부,강원도,연중무휴,00:00,00:00,N,Y,AC3상+DC콤보+DC차데모,0,1,N,강원도 원주시 흥업면 흥대길 7,강원도 원주시 흥업면 흥업리 1572-5번지,환경부(한국자동차환경협회),,37.296224,127.9153733,2019-05-28,4190000,강원도 원주시,
개운동 행정복지센터,건물 외부,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 행구로 40,강원도 원주시 개운동 55번지,지엔텔,,37.3407088,127.961587,2019-05-28,4190000,강원도 원주시,
단계동 행정복지센터,건물 외부,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 북원로 2321,강원도 원주시 단계동 1081-9번지,지엔텔,,37.35263684,127.9344628,2019-05-28,4190000,강원도 원주시,
단구동 행정복지센터,건물 외부,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 치악로 1605,강원도 원주시 단구동 145번지,지엔텔,,37.3260807,127.9602449,2019-05-28,4190000,강원도 원주시,
명륜1동 행정복지센터,건물 외부,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 남원로 653,강원도 원주시 명륜동 90-2번지,지엔텔,,37.3412248,127.9532678,2019-05-28,4190000,강원도 원주시,
명륜2동 행정복지센터,건물 외부,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 황소마을길 30,강원도 원주시 명륜동 640-1번지,지엔텔,,37.331596,127.9439256,2019-05-28,4190000,강원도 원주시,
무실동 행정복지센터,건물 외부,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 만대공원길 14-10,강원도 원주시 무실동 1733-8번지,지엔텔,,37.3379893,127.9287022,2019-05-28,4190000,강원도 원주시,
반곡관설동 행정복지센터,건물 외부,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 입춘로 5,강원도 원주시 반곡동 1809-6번지,지엔텔,,37.32973118,127.9743083,2019-05-28,4190000,강원도 원주시,
원주지방환경청,건물 외부,강원도,연중무휴,00:00,00:00,Y,N,,4,0,N,강원도 원주시 입춘로 65,강원도 원주시 반곡동 1824-2번지,지엔텔,,37.32748473,127.9804104,2019-05-28,4190000,강원도 원주시,
봉산동 행정복지센터,건물 외부,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 치악로 1868,강원도 원주시 봉산동 1130-8번지,지엔텔,,37.3474168,127.9569017,2019-05-28,4190000,강원도 원주시,
부론면 행정복지센터,건물 외부,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 부론면 법천시장길 59,강원도 원주시 부론면 법천리 1449-4번지,지엔텔,,37.2076626,127.7504751,2019-05-28,4190000,강원도 원주시,
소초면 행정복지센터,건물 외부,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 소초면 치악로 2790,강원도 원주시 소초면 평장리 789-1번지,지엔텔,,37.4180088,128.0027058,2019-05-28,4190000,강원도 원주시,
신림면 행정복지센터,건물 외부,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 신림면 치악로 28,강원도 원주시 신림면 신림리 519-14번지,지엔텔,,37.2306135,128.0793514,2019-05-28,4190000,강원도 원주시,
우산동 행정복지센터,건물 외부,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 진광길 9,강원도 원주시 우산동 102-3번지,지엔텔,,37.3714663,127.9400537,2019-05-28,4190000,강원도 원주시,
원인동 행정복지센터,건물 외부,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 무실로 63,강원도 원주시 원동 253번지,지엔텔,,37.3455799,127.9467831,2019-05-28,4190000,강원도 원주시,
일산동 행정복지센터,건물 외부,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 천사로 159,강원도 원주시 일산동 219-17번지,지엔텔,,37.3496867,127.9421456,2019-05-28,4190000,강원도 원주시,
중앙동 행정복지센터,건물 외부,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 충정길 12,강원도 원주시 학성동 206-6번지,지엔텔,,37.35283242,127.9474775,2019-05-28,4190000,강원도 원주시,
지정면 행정복지센터,건물 외부,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 지정면 간현로 126,강원도 원주시 지정면 간현리 849-1번지,지엔텔,,37.3621192,127.8401923,2019-05-28,4190000,강원도 원주시,
태장1동 행정복지센터,건물 외부,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 천사로 291,강원도 원주시 태장동 756-2번지,지엔텔,,37.3552721,127.9552684,2019-05-28,4190000,강원도 원주시,
태장2동 행정복지센터,건물 외부,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 흥양로 42,강원도 원주시 태장동 1052-1번지,지엔텔,,37.382394,127.9519572,2019-05-28,4190000,강원도 원주시,
판부면 행정복지센터,건물 외부,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 치악로 1503,강원도 원주시 관설동 1452-9번지,지엔텔,,37.3188043,127.9663922,2019-05-28,4190000,강원도 원주시,
학성동 행정복지센터,건물 외부,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 학성길 116,강원도 원주시 학성동 223-29번지,지엔텔,,37.3534886,127.9441621,2019-05-28,4190000,강원도 원주시,
호저면 행정복지센터,건물 외부,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 호저면 호저로 429,강원도 원주시 호저면 주산리 522번지,지엔텔,,37.4108307,127.925582,2019-05-28,4190000,강원도 원주시,
행구동 행정복지센터,건물 외부,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 행구로 250,강원도 원주시 행구동 1534-29번지,지엔텔,,37.3426000,127.9838471,2019-05-28,4190000,강원도 원주시,
흥업면 행정복지센터,건물 외부,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 흥업면 울업1길 3,강원도 원주시 흥업면 흥업리 73-10번지,지엔텔,,37.3025817,127.9211586,2019-05-28,4190000,강원도 원주시,
전주시 현대에이치디서비스,주차장,전라북도,무휴,00:00,00:00,Y,N,AC완속,1,,N,전라북도 전주시 덕진구 추천로 91-5,,포스코ICT,1600-4047,35.8467010,127.1041040,2019-06-28,6450000,전라북도,
전주시 서전주현대서비스,주차장,전라북도,무휴,00:00,00:00,Y,N,AC완속,1,,N,전라북도 전주시 덕진구 온고을로 438-1,,포스코ICT,1600-4047,35.8511010,127.0823460,2019-06-28,6450000,전라북도,
전주시 LGBESTSHOP(중화산점),주차장,전라북도,무휴,00:00,00:00,Y,N,AC완속,1,,N,전라북도 전주시 완산구 백제대로 240,,포스코ICT,1600-4047,35.8146020,127.1234250,2019-06-28,6450000,전라북도,
전북전력관리처,지상 주차장,전라북도,무휴,06:00,23:00,N,Y,DC차데모+AC3상+DC콤보,,1,N,전라북도 전주시 덕진구 혁신로 600,,한국전력,1899-2100,35.8656290,127.0718980,2019-06-28,6450000,전라북도,
진안지사,지상 주차장,전라북도,무휴,06:00,23:00,N,Y,DC차데모+AC3상+DC콤보,,1,N,전라북도 진안군 진안읍 대괭이길 7-21,,한국전력,063-430-3274,35.7907640,127.4216070,2019-06-28,6450000,전라북도,
정읍지사,지상 주차장,전라북도,무휴,06:00,23:00,N,Y,DC차데모+AC3상+DC콤보,,1,N,전라북도 정읍시 서부로 5,,한국전력,063-530-2273,35.5691540,126.8436250,2019-06-28,6450000,전라북도,
남원지사,지상 주차장,전라북도,무휴,06:00,23:00,N,Y,DC차데모+AC3상+DC콤보,,2,N,전라북도 남원시 충정로 119,,한국전력,063-620-2273,35.4163190,127.3869770,2019-06-28,6450000,전라북도,
전북직할,지상 주차장,전라북도,무휴,06:00,23:00,N,Y,DC차데모+AC3상+DC콤보,,1,N,전라북도 전주시 덕진구 백제대로 741,,한국전력,063-240-5461,35.8465270,127.1497570,2019-06-28,6450000,전라북도,
