주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명,Unnamed: 33
108-2-000009,대지시장길주차장,공영,노외,서울특별시 강북구 솔샘로 243-8,서울특별시 강북구 미아동 703-8,47,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3035,37.620104,127.020227,2019-05-21,B551282,강북구도시관리공단,-1.0
108-2-000008,송중동주차장,공영,노외,서울특별시 강북구 월계로7길 36,서울특별시 강북구 미아동 48-1,53,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3038,37.611602000000005,127.033569,2019-05-21,B551282,강북구도시관리공단,-1.0
108-2-000007,구세군길주차장,공영,노외,서울특별시 강북구 인수봉로20가길 21,서울특별시 강북구 미아동 791-1364,87,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,0.0,0.0,0.0,0.0,60000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.625959,127.013517,2019-05-21,B551282,강북구도시관리공단,-1.0
108-2-000006,번2동주차장,공영,노외,서울특별시 강북구 오현로21길 6,서울특별시 강북구 번동 148-140,20,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,0.0,0.0,0.0,0.0,60000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.626781,127.036718,2019-05-21,B551282,강북구도시관리공단,-1.0
108-2-000005,색동공원주차장,공영,노외,서울특별시 강북구 삼양로80나길 56,서울특별시 강북구 수유동 49-7,80,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-985-3492,37.633199,127.020581,2019-05-21,B551282,강북구도시관리공단,-1.0
108-2-000004,인수동주차장,공영,노외,서울특별시 강북구 삼양로92길 34,서울특별시 강북구 수유동 126,89,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3045,37.635193,127.019186,2019-05-21,B551282,강북구도시관리공단,-1.0
108-2-000003,송중동(임시)주차장,공영,노외,서울특별시 강북구 도봉로8길 67,서울특별시 강북구 미아동 860-123,6,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.611008,127.03351200000002,2019-05-21,B551282,강북구도시관리공단,-1.0
108-2-000002,교통광장주차장,공영,노외,서울특별시 강북구 삼양로 678,서울특별시 강북구 우이동 265,56,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3027,37.661971,127.007884,2019-05-21,B551282,강북구도시관리공단,-1.0
108-2-000001,시범주차장,공영,노외,서울특별시 강북구 한천로139가길 10,서울특별시 강북구 수유동 190-11,45,1,요일제,평일+토요일+공휴일,08:00,22:00,08:00,22:00,00:00,00:00,혼합,5,250,5.0,250.0,1440.0,20000.0,150000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3029,37.640013,127.02594199999999,2019-05-21,B551282,강북구도시관리공단,-1.0
108-1-000009,으뜸공원주차장,공영,노상,서울특별시 강북구 삼양로54길 133,서울특별시 강북구 미아동 309-14,57,3,요일제,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,0,0,0.0,0.0,0.0,0.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.619710999999995,127.028225,2019-05-21,B551282,강북구도시관리공단,-1.0
108-1-000007,벽산주차장,공영,노상,서울특별시 강북구 삼각산로 140,서울특별시 강북구 수유동 36-1,45,3,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.640885,127.019697,2019-05-21,B551282,강북구도시관리공단,-1.0
108-1-000006,빨래골주차장,공영,노상,서울특별시 강북구 수유로 30,서울특별시 강북구 수유동 49-27,34,3,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.633421000000006,127.019379,2019-05-21,B551282,강북구도시관리공단,-1.0
108-1-000005,아카데미주차장,공영,노상,서울특별시 강북구 419로25길,서울특별시 강북구 수유동 535-292,71,3,요일제,평일+토요일+공휴일,09:00,18:00,09:00,18:00,09:00,18:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.635193,127.019186,2019-05-21,B551282,강북구도시관리공단,-1.0
108-1-000004,큰마을길주차장,공영,노상,서울특별시 강북구 삼양로54길 125,서울특별시 강북구 미아동 309-63,43,3,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.623658,127.025213,2019-05-21,B551282,강북구도시관리공단,-1.0
108-1-000003,나눔터길주차장,공영,노상,서울특별시 강북구 수유로 47,서울특별시 강북구 수유동 605-2,53,3,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.635193,127.019186,2019-05-21,B551282,강북구도시관리공단,-1.0
108-1-000002,가오천주차장,공영,노상,서울특별시 강북구 한천로150길 46,서울특별시 강북구 수유동 181-1,66,3,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.643575,127.025053,2019-05-21,B551282,강북구도시관리공단,-1.0
108-1-000001,교육청길주차장,공영,노상,서울특별시 강북구 도봉로20가길 3,서울특별시 강북구 송중동 137-19,94,3,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.618696,127.029697,2019-05-21,B551282,강북구도시관리공단,-1.0
108-2-000025,어울림소공원주차장,공영,노외,서울특별시 강북구 오현로 56,"서울특별시 강북구 미아동 1,2,4,5번지",45,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,0.0,0.0,0.0,0.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.618584000000006,127.036247,2019-05-21,B551282,강북구도시관리공단,-1.0
108-2-000024,수유마을시장주차장,공영,노외,서울특별시 강북구 도봉로69길 27,서울특별시 강북구 수유동 55-54,116,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,150,5.0,150.0,1440.0,10000.0,80000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3053,37.630588,127.022003,2019-05-21,B551282,강북구도시관리공단,-1.0
108-2-000023,번동햇살주차장,공영,노외,서울특별시 강북구 오현로21길 84,서울특별시 강북구 번2동 148-380,187,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,150,5.0,150.0,1440.0,10000.0,60000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3044,37.625019,127.033142,2019-05-21,B551282,강북구도시관리공단,-1.0
108-2-000022,수유쌈지주차장,공영,노외,서울특별시 강북구 도봉로 265,서울특별시 강북구 수유동 612-6,19,1,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,250,5.0,250.0,1440.0,20000.0,150000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.632063,127.023556,2019-05-21,B551282,강북구도시관리공단,-1.0
108-2-000021,미아동주차장,공영,노외,서울특별시 강북구 도봉로61길 46,서울특별시 강북구 미아동 222-100,155,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,150,5.0,150.0,1440.0,10000.0,80000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3048,37.628521,127.02233100000001,2019-05-21,B551282,강북구도시관리공단,-1.0
108-2-000020,삼양마을공원주차장,공영,노외,서울특별시 강북구 삼양로47길 15,서울특별시 강북구 미아동 748-2,95,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3047,37.622894,127.01822299999999,2019-05-21,B551282,강북구도시관리공단,-1.0
108-2-000019,청암주차장,공영,노외,서울특별시 강북구 솔매로22가길 20,서울특별시 강북구 미아동 791-1694,47,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,0.0,0.0,0.0,0.0,60000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.624664,127.01540200000001,2019-05-21,B551282,강북구도시관리공단,-1.0
108-2-000018,수유일공원주차장,공영,노외,서울특별시 강북구 삼양로79길 5,서울특별시 강북구 수유동 605-407,91,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3042,37.630619,127.017431,2019-05-21,B551282,강북구도시관리공단,-1.0
108-2-000017,삼양시장길주차장,공영,노외,서울특별시 강북구 솔매로7가길,서울특별시 강북구 미아동 791-1429,43,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,0.0,0.0,0.0,0.0,60000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.625824,127.015677,2019-05-21,B551282,강북구도시관리공단,-1.0
108-2-000016,가오리주차장,공영,노외,서울특별시 강북구 삼양로107길 30,서울특별시 강북구 수유동 349-3,120,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,150,5.0,150.0,1440.0,10000.0,60000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3046,37.641526,127.014951,2019-05-21,B551282,강북구도시관리공단,-1.0
108-2-000015,냉천길주차장,공영,노외,서울특별시 강북구 삼양로 230-12,서울특별시 강북구 미아동 756-1,103,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3040,37.623934999999996,127.01953600000002,2019-05-21,B551282,강북구도시관리공단,-1.0
108-2-000014,은혜(무인)주차장,공영,노외,서울특별시 강북구 삼양로67길 16,서울특별시 강북구 미아동 791-1049,20,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,0.0,0.0,0.0,0.0,60000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.627919,127.016971,2019-05-21,B551282,강북구도시관리공단,-1.0
108-2-000013,오패산주차장,공영,노외,서울특별시 강북구 도봉로34길 54,서울특별시 강북구 미아동 133-100,76,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,150,5.0,150.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3041,37.622054,127.031151,2019-05-21,B551282,강북구도시관리공단,-1.0
108-1-000008,구청앞주차장,공영,노상,서울특별시 강북구 한천로139길,서울특별시 강북구 수유동 142,21,1,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,250,5.0,250.0,1440.0,20000.0,150000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.639134000000006,127.025694,2019-05-21,3080000,서울특별시 강북구,-1.0
108-2-000012,수유2동주차장,공영,노외,서울특별시 강북구 한천로160길 40,서울특별시 강북구 수유동 660-30,62,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,150,5.0,150.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-900-7443,37.645984999999996,127.021877,2019-05-21,3080000,서울특별시 강북구,-1.0
108-2-000011,우이동주차장,공영,노외,서울특별시 강북구 삼양로155길 33,서울특별시 강북구 우이동 105-2,82,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,150,5.0,150.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3049,37.656681,127.01160700000001,2019-05-21,3080000,서울특별시 강북구,-1.0
108-2-000010,송천동주차장,공영,노외,서울특별시 강북구 숭인로7나길 23,서울특별시 강북구 미아동 439-138,59,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,150,5.0,150.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3039,37.614536,127.025126,2019-05-21,3080000,서울특별시 강북구,-1.0
108-2-000009,대지시장길주차장,공영,노외,서울특별시 강북구 솔샘로 243-8,서울특별시 강북구 미아동 703-8,47,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3035,37.620104,127.020227,2019-05-21,3080000,서울특별시 강북구,-1.0
108-2-000008,송중동주차장,공영,노외,서울특별시 강북구 월계로7길 36,서울특별시 강북구 미아동 48-1,53,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3038,37.611602000000005,127.033569,2019-05-21,3080000,서울특별시 강북구,-1.0
108-2-000007,구세군길주차장,공영,노외,서울특별시 강북구 인수봉로20가길 21,서울특별시 강북구 미아동 791-1364,87,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,0.0,0.0,0.0,0.0,60000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.625959,127.013517,2019-05-21,3080000,서울특별시 강북구,-1.0
108-2-000006,번2동주차장,공영,노외,서울특별시 강북구 오현로21길 6,서울특별시 강북구 번동 148-140,20,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,0,0,0.0,0.0,0.0,0.0,60000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.626781,127.036718,2019-05-21,3080000,서울특별시 강북구,-1.0
108-2-000005,색동공원주차장,공영,노외,서울특별시 강북구 삼양로80나길 56,서울특별시 강북구 수유동 49-7,80,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-985-3492,37.633199,127.020581,2019-05-21,3080000,서울특별시 강북구,-1.0
108-2-000004,인수동주차장,공영,노외,서울특별시 강북구 삼양로92길 34,서울특별시 강북구 수유동 126,89,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3045,37.635193,127.019186,2019-05-21,3080000,서울특별시 강북구,-1.0
108-2-000003,송중동(임시)주차장,공영,노외,서울특별시 강북구 도봉로8길 67,서울특별시 강북구 미아동 860-123,6,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.611008,127.03351200000002,2019-05-21,3080000,서울특별시 강북구,-1.0
108-2-000002,교통광장주차장,공영,노외,서울특별시 강북구 삼양로 678,서울특별시 강북구 우이동 265,56,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3027,37.661971,127.007884,2019-05-21,3080000,서울특별시 강북구,-1.0
108-2-000001,시범주차장,공영,노외,서울특별시 강북구 한천로139가길 10,서울특별시 강북구 수유동 190-11,45,1,요일제,평일+토요일+공휴일,08:00,22:00,08:00,22:00,00:00,00:00,혼합,5,250,5.0,250.0,1440.0,20000.0,150000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3029,37.640013,127.02594199999999,2019-05-21,3080000,서울특별시 강북구,-1.0
108-1-000009,으뜸공원주차장,공영,노상,서울특별시 강북구 삼양로54길 133,서울특별시 강북구 미아동 309-14,57,3,요일제,평일+토요일+공휴일,09:00,19:00,09:00,15:00,00:00,00:00,혼합,0,0,0.0,0.0,0.0,0.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.619710999999995,127.028225,2019-05-21,3080000,서울특별시 강북구,-1.0
108-1-000007,벽산주차장,공영,노상,서울특별시 강북구 삼각산로 140,서울특별시 강북구 수유동 36-1,45,3,요일제,평일+토요일,09:00,19:00,09:00,15:00,00:00,00:00,유료,5,200,5.0,200.0,1440.0,10000.0,100000.0,현금/계좌이체,ㅡ,강북구도시관리공단,02-944-3025,37.640885,127.019697,2019-05-21,3080000,서울특별시 강북구,-1.0
